Id;País;ano;Quantidade (Kg)
11;Bolívia;2014;0
12;Bósnia-Herzegovina;2014;0
13;Brasil;2014;6011
14;Bulgária;2014;46857
15;Canada;2014;25958
16;Chile;2014;113375484
17;China;2014;0
18;Coreia do Sul, República;2014;0
19;Croácia;2014;0
20;Cuba;2014;0
21;Emirados Árabes Unidos;2014;1138
22;Eslovênia;2014;23377
23;Eslováquia;2014;0
24;Espanha;2014;12797753
25;Estados Unidos;2014;4171731
26;França;2014;27480375
27;Geórgia;2014;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2014;0
29;Grécia;2014;107195
30;Hong Kong;2014;0
31;Hungria;2014;114610
32;Indonésia;2014;0
33;Irlanda;2014;0
34;Israel;2014;40372
35;Itália;2014;31697736
36;Japão;2014;0
37;Iugoslávia;2014;0
38;Líbano;2014;270145
39;Luxemburgo;2014;0
40;Macedônia;2014;497
41;Marrocos;2014;0
42;México;2014;0
43;Moldávia;2014;0
44;Montenegro;2014;0
45;Noruega;2014;0
46;Nova Zelândia;2014;843533
47;Países Baixos (Holanda);2014;0
48;Panamá;2014;0
49;Paraguai;2014;0
50;Peru;2014;7906
51;Porto Rico;2014;0
52;Portugal;2014;37071142
53;Reino Unido;2014;9410
54;Republica Dominicana;2014;0
55;Romênia;2014;5629
56;Rússia;2014;0
57;San Marino;2014;0
58;Sérvia;2014;0
59;Síria;2014;0
60;Suazilândia;2014;0
61;Suíça;2014;0
62;Tcheca, República;2014;0
63;Tunísia;2014;0
64;Turquia;2014;0
65;Ucrânia;2014;0
66;Uruguai;2014;3782282
67;Não consta na tabela;2014;0
68;Não declarados;2014;0
69;Outros;2014;0
1;Africa do Sul;2015;743335
2;Alemanha;2015;95171
3;Argélia;2015;0
4;Arábia Saudita;2015;0
5;Argentina;2015;12465041
6;Armênia;2015;0
7;Austrália;2015;395030
8;Áustria;2015;360
9;Bermudas;2015;0
10;Bélgica;2015;0
11;Bolívia;2015;0
12;Bósnia-Herzegovina;2015;0
13;Brasil;2015;1359
14;Bulgária;2015;17244
15;Canada;2015;0
16;Chile;2015;36686870
17;China;2015;0
18;Coreia do Sul, República;2015;0
19;Croácia;2015;2069
20;Cuba;2015;0
21;Emirados Árabes Unidos;2015;529
22;Eslovênia;2015;4640
23;Eslováquia;2015;0
24;Espanha;2015;3024533
25;Estados Unidos;2015;775131
26;França;2015;3617130
27;Geórgia;2015;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2015;0
29;Grécia;2015;55680
30;Hong Kong;2015;0
31;Hungria;2015;5117
32;Indonésia;2015;0
33;Irlanda;2015;0
34;Israel;2015;19028
35;Itália;2015;8261383
36;Japão;2015;0
37;Iugoslávia;2015;0
38;Líbano;2015;6480
39;Luxemburgo;2015;0
40;Macedônia;2015;0
41;Marrocos;2015;1755
42;México;2015;0
43;Moldávia;2015;0
44;Montenegro;2015;0
45;Noruega;2015;0
46;Nova Zelândia;2015;117340
47;Países Baixos (Holanda);2015;0
48;Panamá;2015;0
49;Paraguai;2015;0
50;Peru;2015;0
51;Porto Rico;2015;0
52;Portugal;2015;9952290
53;Reino Unido;2015;90
54;Republica Dominicana;2015;0
55;Romênia;2015;5950
56;Rússia;2015;0
57;San Marino;2015;0
58;Sérvia;2015;0
59;Síria;2015;0
60;Suazilândia;2015;0
61;Suíça;2015;1125
62;Tcheca, República;2015;0
63;Tunísia;2015;0
64;Turquia;2015;32247
65;Ucrânia;2015;0
66;Uruguai;2015;1399547
67;Não consta na tabela;2015;0
68;Não declarados;2015;0
69;Outros;2015;0
1;Africa do Sul;2015;2996543
2;Alemanha;2015;358275
3;Argélia;2015;0
4;Arábia Saudita;2015;0
5;Argentina;2015;48043201
6;Armênia;2015;0
7;Austrália;2015;1261810
8;Áustria;2015;3891
9;Bermudas;2015;0
10;Bélgica;2015;0
11;Bolívia;2015;0
12;Bósnia-Herzegovina;2015;0
13;Brasil;2015;12919
14;Bulgária;2015;51678
15;Canada;2015;0
16;Chile;2015;107684380
17;China;2015;0
18;Coreia do Sul, República;2015;0
19;Croácia;2015;3779
20;Cuba;2015;0
21;Emirados Árabes Unidos;2015;10093
22;Eslovênia;2015;24190
23;Eslováquia;2015;0
24;Espanha;2015;11396855
25;Estados Unidos;2015;3848755
26;França;2015;19353291
27;Geórgia;2015;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2015;0
29;Grécia;2015;190185
30;Hong Kong;2015;0
31;Hungria;2015;74688
32;Indonésia;2015;0
33;Irlanda;2015;0
34;Israel;2015;55248
35;Itália;2015;25846195
36;Japão;2015;0
37;Iugoslávia;2015;0
38;Líbano;2015;56196
39;Luxemburgo;2015;0
40;Macedônia;2015;0
41;Marrocos;2015;15082
42;México;2015;0
43;Moldávia;2015;0
44;Montenegro;2015;0
45;Noruega;2015;0
46;Nova Zelândia;2015;950751
47;Países Baixos (Holanda);2015;0
48;Panamá;2015;0
49;Paraguai;2015;0
50;Peru;2015;0
51;Porto Rico;2015;0
52;Portugal;2015;32547365
53;Reino Unido;2015;1352
54;Republica Dominicana;2015;0
55;Romênia;2015;7925
56;Rússia;2015;0
57;San Marino;2015;0
58;Sérvia;2015;0
59;Síria;2015;0
60;Suazilândia;2015;0
61;Suíça;2015;6284
62;Tcheca, República;2015;0
63;Tunísia;2015;0
64;Turquia;2015;109741
65;Ucrânia;2015;0
66;Uruguai;2015;4069100
67;Não consta na tabela;2015;0
68;Não declarados;2015;0
69;Outros;2015;0
1;Africa do Sul;2016;578829
2;Alemanha;2016;158386
3;Argélia;2016;0
4;Arábia Saudita;2016;0
5;Argentina;2016;14098009
6;Armênia;2016;0
7;Austrália;2016;498515
8;Áustria;2016;1485
9;Bermudas;2016;0
10;Bélgica;2016;7
11;Bolívia;2016;0
12;Bósnia-Herzegovina;2016;0
13;Brasil;2016;183
14;Bulgária;2016;17777
15;Canada;2016;0
16;Chile;2016;43400991
17;China;2016;108
18;Coreia do Sul, República;2016;0
19;Croácia;2016;0
20;Cuba;2016;0
21;Emirados Árabes Unidos;2016;2175
22;Eslovênia;2016;14366
23;Eslováquia;2016;1305
24;Espanha;2016;3948614
25;Estados Unidos;2016;725420
26;França;2016;3831566
27;Geórgia;2016;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2016;0
29;Grécia;2016;6568
30;Hong Kong;2016;0
31;Hungria;2016;8315
32;Indonésia;2016;0
33;Irlanda;2016;0
34;Israel;2016;12548
35;Itália;2016;7936409
36;Japão;2016;0
37;Iugoslávia;2016;0
38;Líbano;2016;10665
39;Luxemburgo;2016;0
40;Macedônia;2016;0
41;Marrocos;2016;0
42;México;2016;0
43;Moldávia;2016;0
44;Montenegro;2016;0
45;Noruega;2016;396
46;Nova Zelândia;2016;50177
47;Países Baixos (Holanda);2016;0
48;Panamá;2016;0
49;Paraguai;2016;0
50;Peru;2016;0
51;Porto Rico;2016;0
52;Portugal;2016;10821232
53;Reino Unido;2016;5
54;Republica Dominicana;2016;0
55;Romênia;2016;0
56;Rússia;2016;0
57;San Marino;2016;0
58;Sérvia;2016;0
59;Síria;2016;0
60;Suazilândia;2016;0
61;Suíça;2016;6
62;Tcheca, República;2016;0
63;Tunísia;2016;0
64;Turquia;2016;0
65;Ucrânia;2016;5319
66;Uruguai;2016;2215692
67;Não consta na tabela;2016;0
68;Não declarados;2016;0
69;Outros;2016;0
1;Africa do Sul;2016;1686226
2;Alemanha;2016;606333
3;Argélia;2016;43
4;Arábia Saudita;2016;43
5;Argentina;2016;45214862
6;Armênia;2016;0
7;Austrália;2016;1537834
8;Áustria;2016;7551
9;Bermudas;2016;0
10;Bélgica;2016;1090
11;Bolívia;2016;0
12;Bósnia-Herzegovina;2016;0
13;Brasil;2016;2127
14;Bulgária;2016;55253
15;Canada;2016;0
16;Chile;2016;123183079
17;China;2016;213
18;Coreia do Sul, República;2016;0
19;Croácia;2016;0
20;Cuba;2016;0
21;Emirados Árabes Unidos;2016;35489
22;Eslovênia;2016;46972
23;Eslováquia;2016;3878
24;Espanha;2016;12221512
25;Estados Unidos;2016;2924715
26;França;2016;15940341
27;Geórgia;2016;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2016;0
29;Grécia;2016;18637
30;Hong Kong;2016;0
31;Hungria;2016;58756
32;Indonésia;2016;43
33;Irlanda;2016;43
34;Israel;2016;44277
35;Itália;2016;22216811
36;Japão;2016;0
37;Iugoslávia;2016;0
38;Líbano;2016;71374
39;Luxemburgo;2016;43
40;Macedônia;2016;0
41;Marrocos;2016;0
42;México;2016;0
43;Moldávia;2016;0
44;Montenegro;2016;0
45;Noruega;2016;253
46;Nova Zelândia;2016;361030
47;Países Baixos (Holanda);2016;43
48;Panamá;2016;0
49;Paraguai;2016;0
50;Peru;2016;0
51;Porto Rico;2016;0
52;Portugal;2016;29495190
53;Reino Unido;2016;255
54;Republica Dominicana;2016;43
55;Romênia;2016;0
56;Rússia;2016;43
57;San Marino;2016;0
58;Sérvia;2016;0
59;Síria;2016;0
60;Suazilândia;2016;0
61;Suíça;2016;245
62;Tcheca, República;2016;0
63;Tunísia;2016;0
64;Turquia;2016;0
65;Ucrânia;2016;9679
66;Uruguai;2016;5099162
67;Não consta na tabela;2016;0
68;Não declarados;2016;0
69;Outros;2016;0
1;Africa do Sul;2017;1138732
2;Alemanha;2017;83289
3;Argélia;2017;0
4;Arábia Saudita;2017;0
5;Argentina;2017;15461740
6;Armênia;2017;0
7;Austrália;2017;354641
8;Áustria;2017;2655
9;Bermudas;2017;0
10;Bélgica;2017;4376
11;Bolívia;2017;0
12;Bósnia-Herzegovina;2017;0
13;Brasil;2017;845617
14;Bulgária;2017;35284
15;Canada;2017;0
16;Chile;2017;51787643
17;China;2017;1000
18;Coreia do Sul, República;2017;0
19;Croácia;2017;0
20;Cuba;2017;0
21;Emirados Árabes Unidos;2017;0
22;Eslovênia;2017;0
23;Eslováquia;2017;21424
24;Espanha;2017;7240535
25;Estados Unidos;2017;1372347
26;França;2017;5921728
27;Geórgia;2017;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2017;0
29;Grécia;2017;40775
30;Hong Kong;2017;0
31;Hungria;2017;23813
32;Indonésia;2017;0
33;Irlanda;2017;0
34;Israel;2017;37302
35;Itália;2017;11538990
36;Japão;2017;0
37;Iugoslávia;2017;0
38;Líbano;2017;12737
39;Luxemburgo;2017;0
40;Macedônia;2017;0
41;Marrocos;2017;0
42;México;2017;0
43;Moldávia;2017;0
44;Montenegro;2017;0
45;Noruega;2017;5
46;Nova Zelândia;2017;31379
47;Países Baixos (Holanda);2017;0
48;Panamá;2017;0
49;Paraguai;2017;0
50;Peru;2017;0
51;Porto Rico;2017;0
52;Portugal;2017;17345709
53;Reino Unido;2017;16
54;Republica Dominicana;2017;0
55;Romênia;2017;18509
56;Rússia;2017;0
57;San Marino;2017;0
58;Sérvia;2017;0
59;Síria;2017;398
60;Suazilândia;2017;0
61;Suíça;2017;138
62;Tcheca, República;2017;0
63;Tunísia;2017;0
64;Turquia;2017;0
65;Ucrânia;2017;865
66;Uruguai;2017;5009098
67;Não consta na tabela;2017;0
68;Não declarados;2017;0
69;Outros;2017;0
1;Africa do Sul;2017;3241298
2;Alemanha;2017;315959
3;Argélia;2017;0
4;Arábia Saudita;2017;0
5;Argentina;2017;51770842
6;Armênia;2017;0
7;Austrália;2017;1246545
8;Áustria;2017;24629
9;Bermudas;2017;0
10;Bélgica;2017;45221
11;Bolívia;2017;0
12;Bósnia-Herzegovina;2017;0
13;Brasil;2017;260135
14;Bulgária;2017;68234
15;Canada;2017;0
16;Chile;2017;145628860
17;China;2017;613
18;Coreia do Sul, República;2017;0
19;Croácia;2017;0
20;Cuba;2017;0
21;Emirados Árabes Unidos;2017;0
22;Eslovênia;2017;0
23;Eslováquia;2017;64828
24;Espanha;2017;19834451
25;Estados Unidos;2017;4110641
26;França;2017;25280255
27;Geórgia;2017;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2017;0
29;Grécia;2017;139486
30;Hong Kong;2017;0
31;Hungria;2017;168353
32;Indonésia;2017;0
33;Irlanda;2017;0
34;Israel;2017;120463
35;Itália;2017;33707111
36;Japão;2017;0
37;Iugoslávia;2017;0
38;Líbano;2017;93480
39;Luxemburgo;2017;0
40;Macedônia;2017;0
41;Marrocos;2017;0
42;México;2017;0
43;Moldávia;2017;0
44;Montenegro;2017;0
45;Noruega;2017;27
46;Nova Zelândia;2017;248412
47;Países Baixos (Holanda);2017;0
48;Panamá;2017;0
49;Paraguai;2017;0
50;Peru;2017;0
51;Porto Rico;2017;0
52;Portugal;2017;45032247
53;Reino Unido;2017;1033
54;Republica Dominicana;2017;0
55;Romênia;2017;52150
56;Rússia;2017;0
57;San Marino;2017;0
58;Sérvia;2017;0
59;Síria;2017;269
60;Suazilândia;2017;0
61;Suíça;2017;2873
62;Tcheca, República;2017;0
63;Tunísia;2017;0
64;Turquia;2017;0
65;Ucrânia;2017;931
66;Uruguai;2017;7751966
67;Não consta na tabela;2017;0
68;Não declarados;2017;0
69;Outros;2017;0
1;Africa do Sul;2018;1127053
2;Alemanha;2018;142971
3;Argélia;2018;0
4;Arábia Saudita;2018;563
5;Argentina;2018;15221318
6;Armênia;2018;0
7;Austrália;2018;3518
8;Áustria;2018;513995
9;Bermudas;2018;0
10;Bélgica;2018;163
11;Bolívia;2018;0
12;Bósnia-Herzegovina;2018;0
13;Brasil;2018;18040
14;Bulgária;2018;16166
15;Canada;2018;301
16;Chile;2018;51104825
17;China;2018;5
18;Coreia do Sul, República;2018;0
19;Croácia;2018;0
20;Cuba;2018;0
21;Emirados Árabes Unidos;2018;0
22;Eslovênia;2018;20976
23;Eslováquia;2018;10800
24;Espanha;2018;5595268
25;Estados Unidos;2018;548655
26;França;2018;4653789
27;Geórgia;2018;8164
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2018;0
29;Grécia;2018;41601
30;Hong Kong;2018;0
31;Hungria;2018;23742
32;Indonésia;2018;36
33;Irlanda;2018;107
34;Israel;2018;40354
35;Itália;2018;10154564
36;Japão;2018;0
37;Iugoslávia;2018;0
38;Líbano;2018;19742
39;Luxemburgo;2018;5
40;Macedônia;2018;0
41;Marrocos;2018;0
42;México;2018;134
43;Moldávia;2018;0
44;Montenegro;2018;0
45;Noruega;2018;0
46;Nova Zelândia;2018;130854
47;Países Baixos (Holanda);2018;283
48;Panamá;2018;0
49;Paraguai;2018;0
50;Peru;2018;77
51;Porto Rico;2018;47
52;Portugal;2018;17698831
53;Reino Unido;2018;4126
54;Republica Dominicana;2018;2
55;Romênia;2018;13719
56;Rússia;2018;17483
57;San Marino;2018;0
58;Sérvia;2018;0
59;Síria;2018;0
60;Suazilândia;2018;0
61;Suíça;2018;559
62;Tcheca, República;2018;0
63;Tunísia;2018;0
64;Turquia;2018;1591
65;Ucrânia;2018;0
66;Uruguai;2018;2836574
67;Não consta na tabela;2018;0
68;Não declarados;2018;0
69;Outros;2018;0
1;Africa do Sul;2018;3574371
2;Alemanha;2018;516975
3;Argélia;2018;0
4;Arábia Saudita;2018;3249
5;Argentina;2018;52817642
6;Armênia;2018;0
7;Austrália;2018;21664
8;Áustria;2018;1567866
9;Bermudas;2018;0
10;Bélgica;2018;1201
11;Bolívia;2018;0
12;Bósnia-Herzegovina;2018;0
13;Brasil;2018;121806
14;Bulgária;2018;17550
15;Canada;2018;17418
16;Chile;2018;144731210
17;China;2018;472
18;Coreia do Sul, República;2018;0
19;Croácia;2018;0
20;Cuba;2018;0
21;Emirados Árabes Unidos;2018;0
22;Eslovênia;2018;68521
23;Eslováquia;2018;17938
24;Espanha;2018;19353631
25;Estados Unidos;2018;2584781
26;França;2018;22688105
27;Geórgia;2018;20416
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2018;0
29;Grécia;2018;135185
30;Hong Kong;2018;0
31;Hungria;2018;113405
32;Indonésia;2018;210
33;Irlanda;2018;954
34;Israel;2018;182017
35;Itália;2018;34857594
36;Japão;2018;0
37;Iugoslávia;2018;0
38;Líbano;2018;150044
39;Luxemburgo;2018;42
40;Macedônia;2018;0
41;Marrocos;2018;0
42;México;2018;804
43;Moldávia;2018;0
44;Montenegro;2018;0
45;Noruega;2018;0
46;Nova Zelândia;2018;686193
47;Países Baixos (Holanda);2018;8719
48;Panamá;2018;0
49;Paraguai;2018;0
50;Peru;2018;653
51;Porto Rico;2018;404
52;Portugal;2018;53237413
53;Reino Unido;2018;51034
54;Republica Dominicana;2018;13
55;Romênia;2018;9695
56;Rússia;2018;66160
57;San Marino;2018;0
58;Sérvia;2018;0
59;Síria;2018;0
60;Suazilândia;2018;0
61;Suíça;2018;7647
62;Tcheca, República;2018;0
63;Tunísia;2018;0
64;Turquia;2018;1245
65;Ucrânia;2018;0
66;Uruguai;2018;8467846
67;Não consta na tabela;2018;0
68;Não declarados;2018;0
69;Outros;2018;0
1;Africa do Sul;2019;1092042
2;Alemanha;2019;101055
3;Argélia;2019;0
4;Arábia Saudita;2019;0
5;Argentina;2019;16548931
6;Armênia;2019;0
7;Austrália;2019;16292
8;Áustria;2019;348289
9;Bermudas;2019;0
10;Bélgica;2019;7
11;Bolívia;2019;0
12;Bósnia-Herzegovina;2019;0
13;Brasil;2019;29295
14;Bulgária;2019;10944
15;Canada;2019;0
16;Chile;2019;52697108
17;China;2019;317
18;Coreia do Sul, República;2019;0
19;Croácia;2019;450
20;Cuba;2019;0
21;Emirados Árabes Unidos;2019;0
22;Eslovênia;2019;30968
23;Eslováquia;2019;459
24;Espanha;2019;5797980
25;Estados Unidos;2019;534870
26;França;2019;5324383
27;Geórgia;2019;21748
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2019;0
29;Grécia;2019;21251
30;Hong Kong;2019;0
31;Hungria;2019;34591
32;Indonésia;2019;258
33;Irlanda;2019;179
34;Israel;2019;52237
35;Itália;2019;10323254
36;Japão;2019;153
37;Iugoslávia;2019;0
38;Líbano;2019;21836
39;Luxemburgo;2019;0
40;Macedônia;2019;1323
41;Marrocos;2019;2250
42;México;2019;646
43;Moldávia;2019;0
44;Montenegro;2019;1701
45;Noruega;2019;0
46;Nova Zelândia;2019;133179
47;Países Baixos (Holanda);2019;634
48;Panamá;2019;17
49;Paraguai;2019;0
50;Peru;2019;0
51;Porto Rico;2019;21
52;Portugal;2019;18228699
53;Reino Unido;2019;4819
54;Republica Dominicana;2019;0
55;Romênia;2019;5196
56;Rússia;2019;0
57;San Marino;2019;0
58;Sérvia;2019;0
59;Síria;2019;641
60;Suazilândia;2019;0
61;Suíça;2019;4510
62;Tcheca, República;2019;0
63;Tunísia;2019;0
64;Turquia;2019;0
65;Ucrânia;2019;4646
66;Uruguai;2019;2778244
67;Não consta na tabela;2019;0
68;Não declarados;2019;0
69;Outros;2019;0
1;Africa do Sul;2019;3604038
2;Alemanha;2019;412794
3;Argélia;2019;0
4;Arábia Saudita;2019;0
5;Argentina;2019;54527380
6;Armênia;2019;0
7;Austrália;2019;1214643
8;Áustria;2019;128379
9;Bermudas;2019;0
10;Bélgica;2019;30
11;Bolívia;2019;0
12;Bósnia-Herzegovina;2019;0
13;Brasil;2019;246008
14;Bulgária;2019;9915
15;Canada;2019;0
16;Chile;2019;145471294
17;China;2019;2458
18;Coreia do Sul, República;2019;0
19;Croácia;2019;2900
20;Cuba;2019;0
21;Emirados Árabes Unidos;2019;0
22;Eslovênia;2019;101190
23;Eslováquia;2019;3160
24;Espanha;2019;17111436
25;Estados Unidos;2019;2400830
26;França;2019;24299524
27;Geórgia;2019;41161
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2019;0
29;Grécia;2019;70881
30;Hong Kong;2019;0
31;Hungria;2019;146500
32;Indonésia;2019;1464
33;Irlanda;2019;1705
34;Israel;2019;182602
35;Itália;2019;33355982
36;Japão;2019;1429
37;Iugoslávia;2019;0
38;Líbano;2019;167358
39;Luxemburgo;2019;0
40;Macedônia;2019;874
41;Marrocos;2019;16816
42;México;2019;3927
43;Moldávia;2019;0
44;Montenegro;2019;5440
45;Noruega;2019;0
46;Nova Zelândia;2019;776830
47;Países Baixos (Holanda);2019;5297
48;Panamá;2019;96
49;Paraguai;2019;0
50;Peru;2019;0
51;Porto Rico;2019;115
52;Portugal;2019;51444189
53;Reino Unido;2019;46623
54;Republica Dominicana;2019;0
55;Romênia;2019;6706
56;Rússia;2019;0
57;San Marino;2019;0
58;Sérvia;2019;0
59;Síria;2019;409
60;Suazilândia;2019;0
61;Suíça;2019;63619
62;Tcheca, República;2019;0
63;Tunísia;2019;0
64;Turquia;2019;0
65;Ucrânia;2019;3074
66;Uruguai;2019;7938059
67;Não consta na tabela;2019;0
68;Não declarados;2019;0
69;Outros;2019;0
1;Africa do Sul;2020;627150
2;Alemanha;2020;136992
3;Argélia;2020;0
4;Arábia Saudita;2020;0
5;Argentina;2020;22610267
6;Armênia;2020;0
7;Austrália;2020;212595
8;Áustria;2020;6540
9;Bermudas;2020;0
10;Bélgica;2020;0
11;Bolívia;2020;0
12;Bósnia-Herzegovina;2020;1218
13;Brasil;2020;4347
14;Bulgária;2020;23110
15;Canada;2020;0
16;Chile;2020;72726186
17;China;2020;0
18;Coreia do Sul, República;2020;0
19;Croácia;2020;0
20;Cuba;2020;0
21;Emirados Árabes Unidos;2020;0
22;Eslovênia;2020;11392
23;Eslováquia;2020;0
24;Espanha;2020;7169384
25;Estados Unidos;2020;366584
26;França;2020;5658139
27;Geórgia;2020;20274
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2020;0
29;Grécia;2020;61181
30;Hong Kong;2020;311
31;Hungria;2020;5254
32;Indonésia;2020;0
33;Irlanda;2020;0
34;Israel;2020;38239
35;Itália;2020;9659999
36;Japão;2020;0
37;Iugoslávia;2020;0
38;Líbano;2020;12384
39;Luxemburgo;2020;0
40;Macedônia;2020;0
41;Marrocos;2020;2160
42;México;2020;33
43;Moldávia;2020;5832
44;Montenegro;2020;0
45;Noruega;2020;0
46;Nova Zelândia;2020;15372
47;Países Baixos (Holanda);2020;2285
48;Panamá;2020;0
49;Paraguai;2020;0
50;Peru;2020;0
51;Porto Rico;2020;54
52;Portugal;2020;23627260
53;Reino Unido;2020;2586
54;Republica Dominicana;2020;0
55;Romênia;2020;30635
56;Rússia;2020;0
57;San Marino;2020;0
58;Sérvia;2020;0
59;Síria;2020;0
60;Suazilândia;2020;0
61;Suíça;2020;735
62;Tcheca, República;2020;0
63;Tunísia;2020;0
64;Turquia;2020;17563
65;Ucrânia;2020;0
66;Uruguai;2020;4079076
67;Não consta na tabela;2020;0
68;Não declarados;2020;0
69;Outros;2020;0
1;Africa do Sul;2020;1701072
2;Alemanha;2020;504168
3;Argélia;2020;0
4;Arábia Saudita;2020;0
5;Argentina;2020;66322932
6;Armênia;2020;0
7;Austrália;2020;792051
8;Áustria;2020;52348
9;Bermudas;2020;0
10;Bélgica;2020;0
11;Bolívia;2020;0
12;Bósnia-Herzegovina;2020;902
13;Brasil;2020;41213
14;Bulgária;2020;58319
15;Canada;2020;0
16;Chile;2020;176540499
17;China;2020;0
18;Coreia do Sul, República;2020;0
19;Croácia;2020;0
20;Cuba;2020;0
21;Emirados Árabes Unidos;2020;0
22;Eslovênia;2020;39771
23;Eslováquia;2020;0
24;Espanha;2020;19802061
25;Estados Unidos;2020;2119234
26;França;2020;24894394
27;Geórgia;2020;42948
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2020;0
29;Grécia;2020;219292
30;Hong Kong;2020;2776
31;Hungria;2020;25250
32;Indonésia;2020;0
33;Irlanda;2020;0
34;Israel;2020;224349
35;Itália;2020;32477890
36;Japão;2020;0
37;Iugoslávia;2020;0
38;Líbano;2020;45908
39;Luxemburgo;2020;0
40;Macedônia;2020;0
41;Marrocos;2020;8326
42;México;2020;181
43;Moldávia;2020;8965
44;Montenegro;2020;0
45;Noruega;2020;0
46;Nova Zelândia;2020;89763
47;Países Baixos (Holanda);2020;22990
48;Panamá;2020;0
49;Paraguai;2020;0
50;Peru;2020;0
51;Porto Rico;2020;1090
52;Portugal;2020;66353572
53;Reino Unido;2020;22935
54;Republica Dominicana;2020;0
55;Romênia;2020;70269
56;Rússia;2020;0
57;San Marino;2020;0
58;Sérvia;2020;0
59;Síria;2020;0
60;Suazilândia;2020;0
61;Suíça;2020;5848
62;Tcheca, República;2020;0
63;Tunísia;2020;0
64;Turquia;2020;55039
65;Ucrânia;2020;0
66;Uruguai;2020;10146829
67;Não consta na tabela;2020;0
68;Não declarados;2020;0
69;Outros;2020;0
1;Africa do Sul;2021;859169
2;Alemanha;2021;106541
3;Argélia;2021;0
4;Arábia Saudita;2021;2510
5;Argentina;2021;26869241
6;Armênia;2021;0
7;Austrália;2021;366875
8;Áustria;2021;13427
9;Bermudas;2021;10
10;Bélgica;2021;0
11;Bolívia;2021;0
12;Bósnia-Herzegovina;2021;0
13;Brasil;2021;12602
14;Bulgária;2021;34185
15;Canada;2021;0
16;Chile;2021;69617587
17;China;2021;0
18;Coreia do Sul, República;2021;0
19;Croácia;2021;17343
20;Cuba;2021;0
21;Emirados Árabes Unidos;2021;0
22;Eslovênia;2021;42944
23;Eslováquia;2021;0
24;Espanha;2021;8793911
25;Estados Unidos;2021;506405
26;França;2021;6241310
27;Geórgia;2021;19188
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2021;1838
29;Grécia;2021;13619
30;Hong Kong;2021;0
31;Hungria;2021;20174
32;Indonésia;2021;0
33;Irlanda;2021;0
34;Israel;2021;60281
35;Itália;2021;11231625
36;Japão;2021;0
37;Iugoslávia;2021;0
38;Líbano;2021;24194
39;Luxemburgo;2021;0
40;Macedônia;2021;0
41;Marrocos;2021;986
42;México;2021;4
43;Moldávia;2021;25998
44;Montenegro;2021;0
45;Noruega;2021;0
46;Nova Zelândia;2021;21995
47;Países Baixos (Holanda);2021;0
48;Panamá;2021;0
49;Paraguai;2021;0
50;Peru;2021;0
51;Porto Rico;2021;0
52;Portugal;2021;25925363
53;Reino Unido;2021;1164
54;Republica Dominicana;2021;0
55;Romênia;2021;33770
56;Rússia;2021;32179
57;San Marino;2021;1095
58;Sérvia;2021;3471
59;Síria;2021;484
60;Suazilândia;2021;0
61;Suíça;2021;7
62;Tcheca, República;2021;225
63;Tunísia;2021;0
64;Turquia;2021;0
65;Ucrânia;2021;0
66;Uruguai;2021;3788831
67;Não consta na tabela;2021;0
68;Não declarados;2021;0
69;Outros;2021;0
1;Africa do Sul;2021;2508140
2;Alemanha;2021;546967
3;Argélia;2021;0
4;Arábia Saudita;2021;8761
5;Argentina;2021;79527959
6;Armênia;2021;0
7;Austrália;2021;1383093
8;Áustria;2021;141822
9;Bermudas;2021;141
10;Bélgica;2021;0
11;Bolívia;2021;0
12;Bósnia-Herzegovina;2021;0
13;Brasil;2021;39816
14;Bulgária;2021;105623
15;Canada;2021;0
16;Chile;2021;182568098
17;China;2021;0
18;Coreia do Sul, República;2021;0
19;Croácia;2021;78954
20;Cuba;2021;0
21;Emirados Árabes Unidos;2021;0
22;Eslovênia;2021;172141
23;Eslováquia;2021;0
24;Espanha;2021;23795616
25;Estados Unidos;2021;2809649
26;França;2021;31428188
27;Geórgia;2021;32901
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2021;2915
29;Grécia;2021;55228
30;Hong Kong;2021;0
31;Hungria;2021;160816
32;Indonésia;2021;0
33;Irlanda;2021;0
34;Israel;2021;298732
35;Itália;2021;39852162
36;Japão;2021;0
37;Iugoslávia;2021;0
38;Líbano;2021;78872
39;Luxemburgo;2021;0
40;Macedônia;2021;0
41;Marrocos;2021;6958
42;México;2021;19
43;Moldávia;2021;66480
44;Montenegro;2021;0
45;Noruega;2021;0
46;Nova Zelândia;2021;137547
47;Países Baixos (Holanda);2021;0
48;Panamá;2021;0
49;Paraguai;2021;0
